region,week_end,SUBSCRIBERS,Total_Calls_Offered,DEV_CNT_ARRIS,DEV_CNT_CSICO,DEV_CNT_MOTOROLA,DEV_CNT_NETGEAR,DEV_CNT_UBEE,DEV_CNT_OTHER,STARTER,SEASONAL,ULTIMATE,ESSENTIAL,C2C,PREMIER,PREFERRED,NO_TIER,GIGABIT
Central,1/11/15,154440,3260,23994,104867,101145,23963,4602,15314,0.066070545,0.005708485,0.011642552,0.187490209,0.003151886,0.121877095,0.603808581,0.000250647,0
Central,1/18/15,154367,3530,23716,105236,101013,24278,4731,15308,0.064937251,0.005604703,0.011633344,0.185478894,0.003154594,0.123147611,0.605787994,0.000255609,0
Central,1/25/15,154347,4079,23506,105610,100887,24564,4840,15315,0.064440979,0.005634625,0.012008523,0.186358864,0.003249073,0.122346539,0.605706689,0.000254707,0
Central,2/1/15,154064,3306,23238,105862,100747,24849,4939,15316,0.064461936,0.005681711,0.011917121,0.186640743,0.003227816,0.122430489,0.605388502,0.000251682,0
Central,2/8/15,152286,3522,23063,106149,100656,25098,5199,15316,0.063862958,0.005739431,0.012220651,0.186698098,0.003294044,0.123011158,0.604922207,0.000251454,0
Central,2/15/15,155479,3723,22866,106258,100517,25247,5617,15320,0.063262856,0.005712906,0.012236637,0.186019163,0.003342329,0.123647595,0.605524746,0.000253769,0
Central,2/22/15,155583,3431,22720,106384,100438,25368,6041,15330,0.062834366,0.005767135,0.012312771,0.185395323,0.003381808,0.12404945,0.606010027,0.00024912,0
Central,3/1/15,155935,3345,22549,106533,100374,25450,6434,15327,0.063826985,0.005530914,0.01215125,0.192636223,0.003507701,0.122093128,0.600014366,0.000239434,0
Central,3/8/15,156757,3178,22399,106632,100299,25628,6787,15316,0.064024124,0.003560867,0.009787751,0.179451812,0.001988261,0.125485483,0.615519026,0.000182676,0
Central,3/15/15,156787,3295,22257,106707,100242,25816,7189,15326,0.062027389,0.005430069,0.012515423,0.187065564,0.003579325,0.124781637,0.604350163,0.000250431,0
Central,3/22/15,156776,3316,22118,106904,100208,25963,7461,15337,0.062060693,0.005337651,0.012732398,0.186086122,0.003556435,0.125110951,0.604875855,0.000239894,0
Central,3/29/15,156771,3985,21909,107078,100106,26182,7748,15340,0.062274799,0.005219053,0.012478549,0.18673594,0.003532444,0.124850358,0.604667072,0.000241787,0
Central,4/5/15,157227,3499,21721,107207,99984,26438,8001,15358,0.062422388,0.005264252,0.012614004,0.186999792,0.003630314,0.125165622,0.60365408,0.000249547,0
Central,4/12/15,157252,3218,21536,107286,99916,26589,8245,15342,0.063190886,0.00526389,0.012820901,0.18651718,0.003708925,0.125474204,0.602781996,0.000242018,0
Central,4/19/15,157291,3416,21383,107510,99881,26808,8533,15352,0.062592918,0.005261082,0.013040444,0.186995965,0.003719773,0.12615674,0.601984284,0.000248794,0
Central,4/26/15,157355,3508,21188,107633,99742,26911,8733,15359,0.062533498,0.005263316,0.013043871,0.186341875,0.003757791,0.126379814,0.602438951,0.000240884,0
Central,5/3/15,158111,3131,21012,107825,99673,27133,9031,15373,0.062936262,0.005256242,0.013224994,0.186964279,0.003767375,0.126686277,0.600929487,0.000235084,0
Central,5/10/15,158496,3609,20843,107869,99594,27243,9296,15367,0.0624471,0.00519242,0.013356224,0.187449351,0.003829785,0.126707045,0.600777963,0.000240112,0
Central,5/17/15,158171,3967,20699,107963,99519,27281,9714,15376,0.06274235,0.005278862,0.013583707,0.187532464,0.003901767,0.126982593,0.599730621,0.000247635,0
Central,5/24/15,157901,3310,20531,108002,99374,27228,10187,15393,0.06279875,0.005390347,0.013687372,0.187973242,0.003831256,0.127277452,0.598799862,0.00024172,0
Central,5/31/15,157694,3442,20377,108140,99382,27256,10714,15396,0.062452783,0.005522179,0.013778465,0.187472269,0.003891307,0.127777578,0.598877577,0.000227842,0
Central,6/7/15,158487,3665,20187,108089,99315,27197,11225,15394,0.063561059,0.005697164,0.0138842,0.188518858,0.004015144,0.128056574,0.596025851,0.00024115,0
Central,6/14/15,157971,3571,20027,108069,99198,27187,11627,15409,0.063055544,0.005714599,0.013975789,0.18921537,0.003966102,0.128499278,0.595329625,0.000243693,0
Central,6/21/15,157671,3448,19901,108117,99167,27277,11930,15412,0.062820645,0.005804246,0.014146333,0.188971932,0.004007116,0.129217337,0.59480775,0.000224641,0
Central,6/28/15,157406,3607,19790,108189,99115,27442,12191,15427,0.062854786,0.005900975,0.014221775,0.189225414,0.004008782,0.12949396,0.594057785,0.000236524,0
Central,7/5/15,156777,3239,19615,108253,99030,27593,12399,15433,0.062380119,0.005983473,0.014192653,0.189390192,0.003993003,0.130013873,0.593823512,0.000223174,0
Central,7/12/15,157162,3720,19515,108232,98957,27821,12658,15430,0.063545589,0.005969687,0.014465469,0.188742195,0.004033411,0.130945856,0.59206544,0.000232353,0
Central,7/19/15,156933,3920,19347,108331,98932,28003,12896,15433,0.062754331,0.006023268,0.014412821,0.18958357,0.004093193,0.131233157,0.591660641,0.000239019,0
Central,7/26/15,157225,4036,19178,108483,98896,28324,13150,15440,0.06366818,0.005953737,0.014402318,0.190881843,0.004288561,0.130590758,0.589986737,0.000222024,5.84E-06
Central,8/2/15,156658,3704,19005,108620,98853,28629,13338,15449,0.061779918,0.006028179,0.014963439,0.188918614,0.004173355,0.131847096,0.592063492,0.000219963,5.94E-06
Central,8/9/15,157773,3818,18857,108663,98759,28890,13473,15475,0.062396512,0.006021657,0.014985646,0.191215886,0.004193122,0.13266704,0.588299761,0.000220377,0
Central,8/16/15,157920,3467,18726,108735,98638,29210,13539,15471,0.061814004,0.005904621,0.015303207,0.1901919,0.004303469,0.133681341,0.588593129,0.000208328,0
Central,8/23/15,158319,3676,18581,108806,98652,29576,13645,15468,0.061871799,0.005780661,0.015451339,0.191565188,0.004385329,0.134525708,0.586196482,0.000223495,0
Central,8/30/15,158377,3652,18450,108892,98626,29912,13960,15485,0.060013058,0.005535045,0.015490036,0.185938213,0.004211949,0.134707272,0.593896429,0.000207998,0
Central,9/6/15,158050,3767,18325,108876,98592,30072,14372,15485,0.061701342,0.005603258,0.015868952,0.191439698,0.00452548,0.135639343,0.585013517,0.00020841,0
Central,9/13/15,159001,3454,18191,108833,98554,30116,14817,15485,0.061761622,0.005619101,0.016075358,0.192419366,0.004794724,0.135949519,0.58314997,0.000230341,0
Central,9/20/15,159212,3228,18088,108890,98500,30235,15250,15480,0.061577039,0.005516616,0.01623565,0.19244713,0.004912387,0.136296073,0.582803625,0.00021148,0
Central,9/27/15,159265,3168,17982,108954,98440,30531,15527,15486,0.061019318,0.005519515,0.016307659,0.191588115,0.005041635,0.137760893,0.582553791,0.000209073,0
Central,10/4/15,158601,3344,17875,109013,98390,30826,15738,15479,0.060598317,0.005455453,0.016503043,0.192165066,0.005087002,0.137396596,0.582586527,0.000207997,0
Central,10/11/15,159598,3217,17805,109016,98344,31047,15909,15478,0.062247093,0.005464872,0.016799862,0.193570879,0.005202653,0.136544318,0.57996174,0.000208583,0
Central,10/18/15,159608,3158,17714,108926,98260,31338,16122,15465,0.062214688,0.005407531,0.016084723,0.190090789,0.004856054,0.138589038,0.582583564,0.000173613,0
Central,10/25/15,159448,3072,17642,108841,98256,31604,16212,15472,0.059880204,0.005332812,0.017318323,0.19265007,0.005409757,0.140091386,0.579116209,0.000201238,0
Central,11/1/15,158265,3113,17575,108827,98210,31867,16386,15480,0.060846993,0.005524394,0.016887824,0.19487859,0.005584902,0.138587861,0.577483708,0.000205728,0
Central,11/8/15,159502,2913,17510,108846,98203,32169,16611,15484,0.040399845,0.003634229,0.016721446,0.181983011,0.00422529,0.140988111,0.611912283,0.000135784,0
Central,11/15/15,159455,3272,17447,108736,98159,32412,16718,15491,0.056471657,0.004302857,0.016287478,0.184198168,0.004402124,0.137252357,0.596905914,0.000179445,0
Central,11/22/15,159721,2954,17401,108688,98119,32663,16859,15487,0.060660689,0.005414214,0.017030599,0.196051862,0.005790284,0.140166665,0.574682728,0.000202958,0
Central,11/29/15,159434,3115,17335,108558,98100,32898,16889,15481,0.061083786,0.005389924,0.016949255,0.196744293,0.006000218,0.14061537,0.57301171,0.000205446,0
Central,12/6/15,159387,3491,17285,108715,98177,33262,17046,15487,0.059901199,0.006350674,0.016605404,0.192621512,0.00856902,0.140218206,0.575534978,0.000199007,0
Central,12/13/15,160103,3098,17217,108728,98133,33449,17227,15491,0.062815889,0.005421905,0.017018594,0.198596958,0.006478272,0.140654364,0.568803913,0.00020427,5.84E-06
Central,12/20/15,160209,3432,17160,108770,98117,33539,17537,15498,0.060125459,0.005449001,0.017062712,0.197396989,0.006303039,0.142269455,0.571182842,0.000192459,1.80E-05
Central,12/27/15,160142,3139,17113,108644,98062,33620,17701,15494,0.060393966,0.005396546,0.017270161,0.197802531,0.006428506,0.143084348,0.56942362,0.000194251,6.07E-06
Central,1/3/16,159845,3820,17073,108689,98133,33820,17986,15512,0.060553733,0.005295574,0.017037932,0.199297761,0.006371956,0.142779025,0.568474069,0.000184194,5.76E-06
Central,1/10/16,160133,3475,17015,108693,98156,34085,18348,15514,0.059702197,0.005476833,0.017321664,0.197826972,0.006556855,0.14407965,0.568841072,0.000188856,5.90E-06
Central,1/17/16,160503,3070,16947,108679,98154,34213,18629,15517,0.057972846,0.004721239,0.018234997,0.201532823,0.006869719,0.145184878,0.565293926,0.000185058,4.51E-06
Central,1/24/16,160136,3210,16905,108609,98144,34416,18948,15521,0.058777613,0.005370096,0.017659694,0.196128835,0.006667136,0.148015118,0.56718783,0.000187807,5.87E-06
Central,1/31/16,161071,3056,16848,108507,98067,34516,19313,15509,0.05902527,0.005373408,0.018293077,0.196707833,0.007229142,0.148969656,0.564207819,0.00018205,1.17E-05
Central,2/7/16,161010,3038,16809,108434,98052,34585,19705,15512,0.061124503,0.004305993,0.014788718,0.201990234,0.005472114,0.149630179,0.562502833,0.000164823,2.06E-05
Central,2/14/16,161832,3120,16785,108453,98069,34659,20122,15526,0.061581798,0.004442037,0.015046587,0.204416035,0.005898158,0.14876273,0.559687974,0.000151679,1.30E-05
Central,2/21/16,162169,2952,16768,108389,98064,34799,20576,15530,0.058341274,0.005508169,0.01809329,0.198172078,0.00723964,0.150382318,0.562048249,0.00018593,2.91E-05
Central,2/28/16,162160,3264,16745,108384,98083,34872,21005,15541,0.054289602,0.004478244,0.016984558,0.183644398,0.005907277,0.150080326,0.584419899,0.000163838,3.19E-05
Central,3/6/16,167884,3591,16730,108363,98079,35035,21465,15537,0.054361889,0.004492607,0.017104923,0.182840649,0.005906864,0.150187824,0.584900021,0.000173994,3.12E-05
Central,3/13/16,167036,3472,16697,108267,98078,35027,21905,15543,0.058185197,0.005223272,0.018327365,0.194200926,0.007048986,0.151685545,0.565134255,0.000172849,2.16E-05
Central,3/20/16,166125,3401,16655,108230,98061,35191,22159,15552,0.05839452,0.00527579,0.018500801,0.194400555,0.007238493,0.152276244,0.563700379,0.000180416,3.28E-05
Central,3/27/16,163057,3080,16614,108111,98021,35340,22443,15566,0.052194375,0.004364331,0.020201123,0.18018514,0.006295647,0.158820787,0.577738806,0.000155393,4.44E-05
Central,4/3/16,159896,3388,16569,107985,98042,35551,22610,15573,0.057285796,0.004858741,0.019280556,0.188899011,0.006896942,0.15507826,0.567474227,0.000174997,5.15E-05
Central,4/10/16,161332,3350,16544,107715,98017,35778,22846,15586,0.058739833,0.00507534,0.019014806,0.193898689,0.007337709,0.153497678,0.562196079,0.000190802,4.91E-05
Central,4/17/16,161915,3448,16497,107356,98006,35974,23006,15589,0.057956143,0.005034552,0.01926705,0.189923413,0.007124266,0.154200538,0.566269568,0.000181714,4.28E-05
Central,4/24/16,163399,3537,16473,107152,97998,36155,23115,15593,0.058184316,0.005100661,0.019163989,0.189979338,0.00726425,0.154723656,0.565351205,0.000178496,5.41E-05
Central,5/1/16,162038,3620,16480,107219,97977,36378,23336,15609,0.059355529,0.005256386,0.019154873,0.192028682,0.007609906,0.154701979,0.561652668,0.000193717,4.63E-05
Central,5/8/16,162872,3328,16478,107101,97915,36527,23633,15626,0.05824585,0.005031063,0.019304999,0.186511709,0.007173729,0.156110011,0.567291786,0.000267833,6.30E-05
Central,5/15/16,163032,3580,16476,107066,97935,36663,23877,15628,0.041237539,0.003614431,0.019288224,0.175320532,0.005678747,0.158145418,0.596452378,0.000191418,7.13E-05
Central,5/22/16,163172,3434,16462,107000,97878,36794,24190,15633,0.058858508,0.005290085,0.019881296,0.187621313,0.007797686,0.158276206,0.561876606,0.000291712,0.000106587
Central,5/29/16,163227,4308,16456,107055,97931,36932,24525,15654,0.058131933,0.005050825,0.019586444,0.184555443,0.007481336,0.158631743,0.566193218,0.00027943,8.96E-05
Central,6/5/16,162542,3388,16454,106929,97846,36991,24835,15671,0.058965833,0.005255992,0.01966251,0.185977512,0.007680583,0.158797143,0.563286161,0.000282055,9.22E-05
Central,6/12/16,162904,3437,16424,106795,97813,36996,25229,15697,0.059541304,0.005092682,0.019585288,0.183154118,0.007499671,0.159839264,0.564927892,0.000258435,0.000101347
Central,6/19/16,162972,3750,16413,106749,97791,37011,25569,15712,0.058516906,0.005353778,0.01991106,0.183261027,0.007873203,0.161183478,0.563504173,0.00027149,0.000124885
Southeast,10/5/14,80099,2491,8457,74901,54042,5898,2437,8676,0.052952025,0.002273703,0.011330622,0.157213955,0.000720006,0.093979739,0.615314655,0.066215294,0
Southeast,10/12/14,80104,2284,8382,74820,54033,6018,2565,8683,0.052766471,0.002311674,0.011407608,0.157457661,0.000791497,0.093974572,0.615420373,0.065870144,0
Southeast,10/19/14,80143,2367,8317,74947,54206,6140,2678,8681,0.052660525,0.002324913,0.01146207,0.15760659,0.00081247,0.094021474,0.615576916,0.065535042,0
Southeast,10/26/14,80103,1992,8256,74999,54165,6237,2745,8672,0.052533393,0.002338134,0.011553864,0.157848917,0.000833271,0.09415964,0.615526205,0.065206577,0
Southeast,11/2/14,79915,2084,8174,75000,54004,6368,2822,8664,0.05243747,0.00233908,0.011596391,0.158079727,0.000841574,0.094243883,0.615574065,0.064887811,0
Southeast,11/9/14,80076,1979,8120,75019,54027,6479,2909,8668,0.052346681,0.002337455,0.011687273,0.158282586,0.000861167,0.094273236,0.615697853,0.064513748,0
Southeast,11/16/14,80064,1959,8070,75050,54042,6580,3024,8664,0.052221814,0.002374832,0.01180071,0.158489411,0.000869139,0.094246542,0.615803648,0.064193904,0
Southeast,11/23/14,80081,2177,8028,75061,54041,6688,3114,8671,0.052024107,0.00239849,0.0117733,0.158641261,0.000876606,0.094539478,0.615876301,0.063870457,0
Southeast,11/30/14,80031,1610,7988,75018,54014,6752,3216,8668,0.0518972,0.002448782,0.011783246,0.158988968,0.000884956,0.094581161,0.615820099,0.063595587,0
Southeast,12/7/14,80602,2006,7958,75188,54062,6869,3385,8666,0.051708151,0.002444517,0.011825199,0.159158508,0.000903147,0.094697928,0.616090459,0.063172092,0
Southeast,12/14/14,80518,1960,7934,75140,54099,6917,3496,8662,0.051497982,0.002479666,0.011895207,0.159177757,0.000922388,0.094778327,0.616394542,0.062854131,0
Southeast,12/21/14,80507,1677,7905,75201,54101,6960,3592,8662,0.051322671,0.002504397,0.012044404,0.15981549,0.001001759,0.095446656,0.616675791,0.061188832,0
Southeast,12/28/14,80352,1758,7874,75200,54129,7014,3659,8663,0.052226605,0.002423827,0.011970502,0.165963528,0.000903218,0.095855485,0.610712857,0.059943978,0
Southeast,1/4/15,80303,1943,7841,75279,54188,7045,3801,8672,0.051294572,0.002383361,0.012056317,0.159917687,0.000918466,0.096334275,0.616151047,0.060944276,0
Southeast,1/11/15,80876,2270,7771,75481,54282,7139,3998,8671,0.053705016,0.002527758,0.011315852,0.169281046,0.000889834,0.099921254,0.621088275,0.041270966,0
Southeast,1/18/15,80921,2251,7710,75536,54313,7193,4234,8681,0.055483646,0.001834367,0.009973874,0.173311946,0.000817921,0.104773325,0.61224976,0.041555162,0
Southeast,1/25/15,80882,3002,7636,75581,54308,7244,4396,8683,0.049799114,0.001917546,0.012133041,0.16025202,0.000958773,0.097851892,0.61749532,0.059592293,0
Southeast,2/1/15,80810,2096,7579,75607,54315,7337,4516,8686,0.049707209,0.00190707,0.012126719,0.159644163,0.000998407,0.098483319,0.618541204,0.05859191,0
Southeast,2/8/15,79716,3042,7536,75690,54426,7395,4704,8684,0.049364702,0.001964262,0.012010057,0.158678669,0.001010192,0.097910026,0.62053832,0.058523773,0
Southeast,2/15/15,81403,2100,7467,75718,54337,7444,4878,8710,0.049660364,0.001893244,0.012323297,0.158825959,0.001021204,0.098643749,0.617805673,0.05982651,0
Southeast,2/22/15,81591,2009,7419,75797,54338,7560,5046,8717,0.048795916,0.001784665,0.012289342,0.156722993,0.001061763,0.09885691,0.621571861,0.05891655,0
Southeast,3/1/15,81697,1922,7372,75897,54380,7666,5168,8733,0.04945953,0.001893619,0.012533956,0.159086554,0.00109334,0.099899683,0.617286038,0.058747281,0
Southeast,3/8/15,82124,1910,7321,75959,54309,7710,5306,8756,0.048838506,0.002003164,0.012633592,0.158545885,0.001217833,0.099793993,0.617680199,0.059286828,0
Southeast,3/15/15,82146,2112,7298,75980,54425,7767,5451,8757,0.048481182,0.001986279,0.012808073,0.158126049,0.001198616,0.100124428,0.617801167,0.059474207,0
Southeast,3/22/15,82190,2007,7256,75949,54340,7822,5630,8760,0.04829292,0.002055498,0.01298804,0.156929402,0.001253628,0.10119377,0.618433981,0.058852761,0
Southeast,3/29/15,82240,1900,7219,75904,54352,7875,5822,8763,0.048287613,0.002044641,0.012960754,0.158607372,0.001306299,0.100891691,0.616743341,0.059158289,0
Southeast,4/5/15,81995,2056,7186,75938,54377,7958,5947,8775,0.048487985,0.002193772,0.012858879,0.158694087,0.001316263,0.101127261,0.616731167,0.058590586,0
Southeast,4/12/15,82251,1904,7151,75893,54430,7986,6129,8808,0.048076596,0.002413461,0.013053085,0.157928729,0.001337035,0.102056541,0.616146394,0.058988159,0
Southeast,4/19/15,82169,1899,7123,75848,54379,8009,6259,8838,0.047727582,0.002551368,0.013210414,0.157776568,0.001326711,0.10208872,0.616308341,0.059010296,0
Southeast,4/26/15,82475,1929,7072,75854,54406,8076,6363,8843,0.047087651,0.002617621,0.013629341,0.154892294,0.001239926,0.106112046,0.623072457,0.051348665,0
Southeast,5/3/15,82024,2153,7045,75842,54425,8155,6477,8848,0.047848995,0.003542699,0.013482563,0.157334176,0.00136518,0.103291099,0.614376135,0.058759153,0
Southeast,5/10/15,82846,1761,7014,75874,54491,8210,6558,8843,0.047023967,0.003764655,0.01377766,0.155358033,0.001271182,0.10679887,0.621050779,0.050954853,0
Southeast,5/17/15,82650,1958,6981,75823,54421,8319,6686,8845,0.047425139,0.004949493,0.013813584,0.157810074,0.00136111,0.103298162,0.612870931,0.058471507,0
Southeast,5/24/15,82428,1896,6947,75782,54373,8417,6807,8849,0.047354707,0.005505834,0.013809901,0.157108871,0.00131415,0.103251388,0.612801631,0.058853518,0
Southeast,5/31/15,82243,2126,6920,75778,54400,8540,6889,8853,0.047532754,0.005751655,0.013641889,0.15679168,0.001373193,0.103743641,0.612680654,0.058484535,0
Southeast,6/7/15,83174,2635,6882,75681,54743,8697,7050,8856,0.047315455,0.006386687,0.013819081,0.15693484,0.001394277,0.104098499,0.61160398,0.058447181,0
Southeast,6/14/15,82963,2107,6845,75536,54941,8809,7216,8855,0.047085833,0.006808539,0.013898423,0.156225031,0.001406723,0.1031972,0.612959858,0.058418393,0
Southeast,6/21/15,82870,2584,6805,75423,54992,8932,7334,8878,0.047273096,0.007017188,0.014192066,0.156934964,0.001520578,0.10439053,0.610202519,0.058469059,0
Southeast,6/28/15,82683,2287,6774,75426,55036,8990,7511,8881,0.046904781,0.007262967,0.014131207,0.157732691,0.001466127,0.104613788,0.609311033,0.058577406,0
