"","x"
"27959",1038.46005146829
"27960",1455.35649281987
"27961",2046.41100657191
"27962",996.705505800773
"27963",640.252330548846
"27964",838.097275047947
"27965",716.358057658048
"27966",918.982156493145
"27967",187.591974930984
"27968",810.223010870075
"27969",971.824136031139
"27970",618.355157842053
"27971",2423.26365376026
"27972",1066.71764620725
"27973",1833.02906374345
"27974",321.224757593104
"27975",2021.45335299575
"27976",880.251879973817
"27977",1878.03308148766
"27978",627.223572526244
"27979",1379.58143509236
"27980",128.830958902446
"27981",405.811626620193
"27982",367.577018761474
"27983",1582.53508168145
"27984",1498.52284052944
"27985",1919.53285141118
"27986",1193.25322576817
"27987",1500.58623366344
"27988",871.306964092027
"27989",808.746115800103
"27990",557.148924319352
"27991",1943.55694499407
"27992",1023.62871814507
"27993",1861.57907661643
"27994",1192.81402576868
"27995",1782.64682149476
"27996",569.31994452499
"27997",1476.05866406076
"27998",1312.92703810121
"27999",1026.03833969099
"28000",1838.55340306794
"28001",1069.46840842278
"28002",1538.60684410455
"28003",739.046583235342
"28004",1091.82697869307
"28005",682.036915115182
"28006",583.559818027698
"28007",1177.49920455105
"28008",671.643494123671
"28009",816.505923519539
"28010",958.403579174629
"28011",568.014981073187
"28012",772.255421676867
"28013",1019.08954243603
"28014",1252.0586567135
"28015",532.253242225284
"28016",1007.47993085689
"28017",1158.05532851222
"28018",718.075906841215
"28019",270.247092784978
"28020",1309.37849336824
"28021",1090.86363563755
"28022",1281.75683963974
"28023",1393.15608829762
"28024",774.144846932118
"28025",922.416964991733
"28026",674.702207295101
"28027",347.905514402096
"28028",1546.53297209467
"28029",1383.63155668114
"28030",443.189527653919
"28031",1003.75678401665
"28032",2156.87112235548
"28033",1200.49550188448
"28034",708.263114343466
"28035",866.255190083452
"28036",469.490334375062
"28037",1148.49266472037
"28038",2078.31877518974
"28039",964.080501287301
"28040",1009.20979858096
"28041",1601.54055108599
"28042",914.654880593566
"28043",1058.62988672573
"28044",1407.22294546192
"28045",894.849280181714
"28046",791.068166290146
"28047",1291.34984753988
"28048",1919.55529478294
"28049",1869.46979050054
"28050",1287.66092089734
"28051",626.39071099293
"28052",1370.01946653291
"28053",594.617346791185
"28054",594.718311076521
"28055",68.1669778047681
"28056",1195.74932386287
"28057",856.742218329233
"28058",1328.73087270255
"28059",1036.49794489694
"28060",779.324082314007
"28061",1007.20017117071
"28062",1444.77777481936
"28063",512.346434289049
"28064",712.315502867309
"28065",658.940234605976
"28066",168.440458143107
"28067",2153.71565420506
"28068",1585.76734851585
"28069",722.811140056741
"28070",898.407362769136
"28071",1066.78090119356
"28072",383.18201322379
"28073",704.446476909616
"28074",687.231076881092
"28075",1224.678268483
"28076",938.72956513752
"28077",1237.97056996715
"28078",1130.43251010952
"28079",1235.25353591685
"28080",701.280131731216
"28081",1197.05820639997
"28082",915.693981802673
"28083",261.535794148353
"28084",814.223660375876
"28085",536.999839796586
"28086",783.033970774584
"28087",512.786675019171
"28088",2106.45699358857
"28089",1831.66089416047
"28090",1180.60824037578
"28091",760.475782582524
"28092",1161.96167079233
"28093",895.625401582668
"28094",174.15720533326
"28095",231.700985758464
"28096",1095.87767916928
"28097",2027.62898172117
"28098",546.475121598463
"28099",631.009075118079
"28100",901.636817934389
"28101",513.360622637302
"28102",817.865160129278
"28103",1138.96471630879
"28104",1771.14448039546
"28105",1806.00943002647
"28106",1344.86608690427
"28107",1064.25460036556
"28108",1607.27363308883
"28109",1587.87384554573
"28110",962.180065061612
"28111",1826.64234428724
"28112",930.600944510821
"28113",351.436381868462
"28114",982.301177276707
"28115",791.513350027181
"28116",202.5739961452
"28117",1950.67300279765
"28118",635.758751910074
"28119",1320.94012354093
"28120",1660.97539752995
"28121",449.015657166308
"28122",1104.81640377166
"28123",548.722995081451
"28124",212.568653123852
"28125",610.362713884856
"28126",1565.79312740597
"28127",2349.07956587794
"28128",475.926455219009
"28129",974.596575702347
"28130",624.646558746713
"28131",1317.97791753049
"28132",1691.69367965892
"28133",1181.08756502445
"28134",461.522500123676
"28135",1255.59700426596
"28136",1645.12547124014
"28137",1002.4741720934
"28138",1478.09547399895
"28139",317.002049143391
"28140",171.756662634946
"28141",993.329557837468
"28142",1718.32759035782
"28143",401.48411692273
"28144",672.606303922732
"28145",1078.44613012035
"28146",1315.33997843411
"28147",1121.55595781047
"28148",399.415784726162
"28149",1744.64412363558
"28150",1025.59437922454
"28151",1489.81854852972
"28152",934.978079090914
"28153",1298.24144085588
"28154",760.221559695845
"28155",953.830019482726
"28156",2232.49362142511
"28157",643.424627262608
"28158",1581.77835703261
"28159",1280.96723439565
"28160",614.195791111665
"28161",1
"28162",614.195791111693
"28163",1280.96723439565
"28164",1581.77835703261
"28165",643.424627262648
"28166",2232.49362142527
"28167",953.830019482654
"28168",760.221559695845
"28169",1298.24144085587
"28170",934.978079091019
"28171",1489.8185485298
"28172",1025.59437922449
"28173",1744.64412363552
"28174",399.415784726148
"28175",1121.55595781053
"28176",1315.33997843407
"28177",1078.44613012034
"28178",672.606303922747
"28179",401.484116922698
"28180",1718.3275903577
"28181",993.329557837527
"28182",171.756662634974
"28183",317.002049143359
"28184",1478.09547399893
"28185",1002.47417209334
"28186",1645.12547124014
"28187",1255.59700426608
"28188",461.522500123625
"28189",1181.08756502448
"28190",1691.6936796589
"28191",1317.97791753046
"28192",624.646558746811
"28193",974.596575702307
"28194",475.926455219107
"28195",2349.07956587804
"28196",1565.7931274059
"28197",610.362713884781
"28198",212.56865312387
"28199",548.722995081587
"28200",1104.81640377168
"28201",449.015657166441
"28202",1660.9753975301
"28203",1320.94012354086
"28204",635.758751910099
"28205",1950.67300279765
"28206",202.57399614531
"28207",791.51335002723
"28208",982.301177276685
"28209",351.436381868555
"28210",930.600944510859
"28211",1826.6423442872
"28212",962.18006506151
"28213",1587.87384554569
"28214",1607.27363308896
"28215",1064.25460036561
"28216",1344.86608690419
"28217",1806.00943002641
"28218",1771.14448039541
"28219",1138.9647163088
"28220",817.865160129361
"28221",513.360622637311
"28222",901.63681793453
"28223",631.009075118065
"28224",546.475121598579
"28225",2027.62898172115
"28226",1095.87767916934
"28227",231.700985758374
"28228",174.157205333252
"28229",895.625401582719
"28230",1161.96167079223
"28231",760.475782582463
"28232",1180.60824037581
"28233",1831.66089416043
"28234",2106.45699358859
"28235",512.786675019237
"28236",783.033970774514
"28237",536.9998397966
"28238",814.223660375886
"28239",261.535794148351
"28240",915.693981802739
"28241",1197.05820639996
"28242",701.280131731144
"28243",1235.25353591686
"28244",1130.43251010954
"28245",1237.97056996706
"28246",938.729565137391
"28247",1224.67826848306
"28248",687.231076881096
"28249",704.446476909637
"28250",383.182013223794
"28251",1066.78090119349
"28252",898.407362769074
"28253",722.81114005676
"28254",1585.76734851586
"28255",2153.71565420506
"28256",168.440458143238
"28257",658.940234605971
"28258",712.315502867362
"28259",512.346434289169
"28260",1444.77777481923
"28261",1007.20017117072
"28262",779.324082313964
"28263",1036.49794489687
"28264",1328.7308727025
"28265",856.742218329214
"28266",1195.74932386291
"28267",68.1669778048527
"28268",594.718311076541
"28269",594.617346791318
"28270",1370.01946653292
"28271",626.39071099294
"28272",1287.66092089724
"28273",1869.46979050051
"28274",1919.55529478301
"28275",1291.3498475397
"28276",791.068166290048
"28277",894.849280181778
"28278",1407.2229454619
"28279",1058.62988672561
"28280",914.654880593725
"28281",1601.54055108604
"28282",1009.20979858106
"28283",964.080501287373
"28284",2078.31877518966
"28285",1148.49266472041
"28286",469.490334375157
"28287",866.255190083539
"28288",708.263114343492
"28289",1200.49550188449
"28290",2156.87112235562
"28291",1003.75678401645
"28292",443.189527654058
"28293",1383.63155668109
"28294",1546.53297209459
"28295",347.905514402067
"28296",674.702207295117
"28297",922.416964991685
"28298",774.144846932133
"28299",1393.1560882976
"28300",1281.75683963967
"28301",1090.86363563765
"28302",1309.37849336821
"28303",270.247092785015
"28304",718.07590684122
"28305",1158.05532851212
"28306",1007.47993085696
"28307",532.253242225176
"28308",1252.05865671339
"28309",1019.08954243609
"28310",772.255421676986
"28311",568.014981073218
"28312",958.403579174616
"28313",816.50592351963
"28314",671.643494123801
"28315",1177.49920455105
"28316",583.559818027615
"28317",682.036915115206
"28318",1091.82697869311
"28319",739.046583235312
"28320",1538.60684410463
"28321",1069.46840842277
"28322",1838.55340306796
"28323",1026.03833969112
"28324",1312.92703810127
"28325",1476.05866406083
"28326",569.319944525012
"28327",1782.64682149476
"28328",1192.81402576861
"28329",1861.57907661647
"28330",1023.62871814509
"28331",1943.5569449941
"28332",557.148924319269
"28333",808.746115800012
"28334",871.306964091992
"28335",1500.58623366359
"28336",1193.25322576824
"28337",1919.53285141124
"28338",1498.52284052944
"28339",1582.53508168146
"28340",367.577018761455
"28341",405.811626620135
"28342",128.830958902499
"28343",1379.58143509233
"28344",627.22357252619
"28345",1878.03308148758
"28346",880.251879973801
"28347",2021.45335299583
"28348",321.224757593112
"28349",1833.02906374337
"28350",1066.71764620736
"28351",2423.26365376024
"28352",618.355157842039
"28353",971.824136031115
"28354",810.223010870064
"28355",187.591974930954
"28356",918.98215649328
"28357",716.358057658157
"28358",838.097275047899
"28359",640.252330548866
"28360",996.705505800861
"28361",2046.41100657191
"28362",1455.35649281981
"28363",1038.4600514683
"28364",1129.84071523573
"28365",1379.93188849484
"28366",1204.34208490468
"28367",1371.71283830732
"28368",1100.5674800801
"28369",1380.9114015833
"28370",775.732553195235
"28371",819.309836787432
"28372",1307.08172189929
"28373",1647.08806611742
"28374",946.168469488602
"28375",1077.87646693397
"28376",554.291495058798
"28377",213.259689866707
"28378",698.078344168737
"28379",775.970185221386
"28380",920.495001807072
"28381",1234.90512321028
"28382",2353.77443840403
"28383",1275.61574465655
"28384",1120.80080204198
"28385",649.52680279984
"28386",88.5477645795972
"28387",1441.21259323711
"28388",1516.19407419927
"28389",1867.76583989606
"28390",896.170195433577
"28391",497.17213368579
"28392",1371.172398752
"28393",1536.71802887833
"28394",1252.3699292261
"28395",638.764414393376
"28396",673.828485314622
"28397",1533.96294353571
"28398",646.780648301619
"28399",923.970547658091
"28400",1456.25231402283
"28401",478.007466906617
"28402",385.908482276441
"28403",980.327648452502
"28404",1614.17917009743
"28405",1078.78290223224
"28406",634.916496030495
"28407",925.640581129275
"28408",1083.79150347343
"28409",1032.88376191931
"28410",2580.76278844831
"28411",299.101922083426
"28412",852.675815322586
"28413",898.976920171682
"28414",1019.16065617046
"28415",514.04443622748
"28416",1283.34095250928
"28417",941.654679231211
"28418",817.350484887773
"28419",917.666088980876
"28420",1760.10018333645
"28421",1988.54595718992
"28422",129.994769141443
"28423",942.702138365145
"28424",736.339351830368
"28425",1211.65372434642
"28426",818.318573382486
"28427",2343.11420610428
"28428",836.765956056293
"28429",1820.6603078889
"28430",185.80615273319
"28431",1618.31333768822
"28432",863.287125887286
"28433",670.893353177884
"28434",615.14534860265
"28435",756.198724981403
"28436",187.83580576404
"28437",508.297280771602
"28438",1647.07803051109
"28439",741.161812109787
"28440",669.927594707803
"28441",2928.46998964982
"28442",130.275017580373
"28443",869.003469217125
"28444",2026.68277831975
"28445",1442.46139677022
"28446",1342.31894149863
"28447",875.129009829178
"28448",676.166767564483
"28449",453.807799900827
"28450",743.66807393786
"28451",531.383105152697
"28452",894.191852776066
"28453",675.614779635913
"28454",795.154898231028
"28455",386.790191790546
"28456",1754.91133970301
"28457",567.224714556204
"28458",368.317067032481
"28459",1170.25625578361
"28460",321.209147303838
"28461",963.225033565346
"28462",1148.71383738438
"28463",290.36813407192
"28464",434.391050442915
"28465",470.343419753212
"28466",286.742383458513
"28467",479.476200571617
"28468",808.31519118712
"28469",1346.67319419849
"28470",335.201192558938
"28471",916.198137839357
"28472",451.237519438219
"28473",1986.10521628839
"28474",2658.45859020389
"28475",890.603130405451
"28476",1594.85479588491
"28477",416.677062523877
"28478",684.680592561346
"28479",286.38417642312
"28480",679.136595277396
"28481",1341.65175523777
"28482",1368.75279256021
"28483",1308.98508434353
"28484",779.820582228353
"28485",1225.82746067916
"28486",2266.71649285825
"28487",1003.424754717
"28488",512.640126852506
"28489",266.077843891199
"28490",979.55551623206
"28491",984.452486679728
"28492",2065.5953062211
"28493",1305.75479941489
"28494",559.478225201126
"28495",708.798943136667
"28496",1058.83596136752
"28497",1690.78507089256
"28498",264.461360964774
"28499",1417.91901436903
"28500",961.908442879473
"28501",1943.1210931384
"28502",766.890181592051
"28503",1711.45481775372
"28504",1877.86795969505
"28505",1707.31020454862
"28506",1714.7590489374
"28507",628.412930616237
"28508",1375.02511009166
"28509",729.895093535034
"28510",528.239245567101
"28511",977.806196177518
"28512",1401.16855254913
"28513",1609.18383612821
"28514",341.680894850378
"28515",1830.57556856835
"28516",1661.6527205727
"28517",1166.23845422234
"28518",760.17194036687
"28519",718.630543164209
"28520",272.894162548692
"28521",1612.8706111345
"28522",1573.82795684286
"28523",902.774937730208
"28524",1327.88114529036
"28525",1613.95767671358
"28526",564.554084994466
"28527",773.365865400403
"28528",299.348633108499
"28529",964.458319573229
"28530",1199.94060294447
"28531",653.434081126375
"28532",1163.93767282612
"28533",933.308513140624
"28534",1688.42498341656
"28535",875.828338965006
"28536",701.18250655573
"28537",884.203317906869
"28538",1408.94279684858
"28539",296.428821782859
"28540",693.389475137923
"28541",632.840487052464
"28542",352.027302387109
"28543",916.30976188719
"28544",107.634138478895
